Country,League,Year,Club,Matchday,Position,Fate,Matches,Wins,Draws,Losses,Goals For,Goals Against,Goal Differential,Points
Spain,La Liga,2004,Málaga CF,1,19,Direct Relegation,0,0,1,0,2,-2,0
Spain,La Liga,2004,CD Numancia,10,20,Direct Relegation,1,2,7,4,18,-14,5
Spain,La Liga,2004,RCD Mallorca,11,20,Direct Relegation,1,4,6,9,16,-7,7
Spain,La Liga,2004,CD Numancia,12,20,Direct Relegation,2,2,8,6,21,-15,8
Spain,La Liga,2004,RCD Mallorca,13,20,Direct Relegation,2,4,7,10,18,-8,10
Spain,La Liga,2004,CD Numancia,14,20,Direct Relegation,3,2,9,10,25,-15,11
Spain,La Liga,2004,CD Numancia,15,20,Direct Relegation,3,2,10,10,26,-16,11
Spain,La Liga,2004,CD Numancia,16,20,Direct Relegation,3,3,10,10,26,-16,12
Spain,La Liga,2004,CD Numancia,17,20,Direct Relegation,3,3,11,10,28,-18,12
Spain,La Liga,2004,CD Numancia,18,20,Direct Relegation,3,4,11,11,29,-18,13
Spain,La Liga,2004,CD Numancia,19,20,Direct Relegation,3,5,11,12,30,-18,14
Spain,La Liga,2004,Racing Santander,2,20,Direct Relegation,0,0,2,1,5,-4,0
Spain,La Liga,2004,CD Numancia,20,20,Direct Relegation,3,5,12,12,34,-22,14
Spain,La Liga,2004,CD Numancia,21,20,Direct Relegation,3,5,13,13,36,-23,14
Spain,La Liga,2004,CD Numancia,22,20,Direct Relegation,3,5,14,13,37,-24,14
Spain,La Liga,2004,CD Numancia,23,20,Direct Relegation,3,5,15,13,38,-25,14
Spain,La Liga,2004,CD Numancia,24,20,Direct Relegation,4,5,15,15,39,-24,17
Spain,La Liga,2004,CD Numancia,25,20,Direct Relegation,4,6,15,16,40,-24,18
Spain,La Liga,2004,CD Numancia,26,20,Direct Relegation,4,7,15,17,41,-24,19
Spain,La Liga,2004,CD Numancia,27,20,Direct Relegation,4,8,15,18,42,-24,20
Spain,La Liga,2004,CD Numancia,28,20,Direct Relegation,4,8,16,19,44,-25,20
Spain,La Liga,2004,CD Numancia,29,20,Direct Relegation,4,8,17,21,47,-26,20
Spain,La Liga,2004,Getafe CF,3,20,Direct Relegation,0,0,3,2,6,-4,0
Spain,La Liga,2004,CD Numancia,30,20,Direct Relegation,4,8,18,21,48,-27,20
Spain,La Liga,2004,CD Numancia,31,20,Direct Relegation,5,8,18,22,48,-26,23
Spain,La Liga,2004,CD Numancia,32,20,Direct Relegation,5,8,19,23,52,-29,23
Spain,La Liga,2004,CD Numancia,33,20,Direct Relegation,5,8,20,24,54,-30,23
Spain,La Liga,2004,Albacete Balompié,34,20,Direct Relegation,5,9,20,28,51,-23,24
Spain,La Liga,2004,CD Numancia,35,20,Direct Relegation,5,9,21,25,58,-33,24
Spain,La Liga,2004,CD Numancia,36,20,Direct Relegation,5,10,21,27,60,-33,25
Spain,La Liga,2004,Albacete Balompié,37,20,Direct Relegation,6,10,21,33,55,-22,28
Spain,La Liga,2004,Albacete Balompié,38,20,Direct Relegation,6,10,22,33,56,-23,28
Spain,La Liga,2004,Albacete Balompié,4,20,Direct Relegation,0,1,3,3,7,-4,1
Spain,La Liga,2004,Real Sociedad,5,19,Direct Relegation,0,2,3,3,7,-4,2
Spain,La Liga,2004,RCD Mallorca,6,20,Direct Relegation,1,1,4,4,9,-5,4
Spain,La Liga,2004,Real Sociedad,7,20,Direct Relegation,1,2,4,5,9,-4,5
Spain,La Liga,2004,CD Numancia,8,20,Direct Relegation,1,2,5,4,14,-10,5
Spain,La Liga,2004,CD Numancia,9,20,Direct Relegation,1,2,6,4,16,-12,5
Spain,La Liga,2005,Real Sociedad,1,20,Direct Relegation,0,0,1,0,3,-3,0
Spain,La Liga,2005,Deportivo Alavés,10,20,Direct Relegation,1,4,5,8,15,-7,7
Spain,La Liga,2005,Athletic Bilbao,11,20,Direct Relegation,1,4,6,11,16,-5,7
Spain,La Liga,2005,Athletic Bilbao,12,20,Direct Relegation,1,4,7,11,18,-7,7
Spain,La Liga,2005,Athletic Bilbao,13,20,Direct Relegation,2,4,7,12,18,-6,10
Spain,La Liga,2005,Real Betis Balompié,14,20,Direct Relegation,2,5,7,10,22,-12,11
Spain,La Liga,2005,Real Betis Balompié,15,20,Direct Relegation,2,6,7,10,22,-12,12
Spain,La Liga,2005,Real Betis Balompié,16,20,Direct Relegation,2,6,8,10,24,-14,12
Spain,La Liga,2005,Deportivo Alavés,17,20,Direct Relegation,2,6,9,14,27,-13,12
Spain,La Liga,2005,Deportivo Alavés,18,20,Direct Relegation,2,6,10,14,29,-15,12
Spain,La Liga,2005,Athletic Bilbao,19,20,Direct Relegation,3,6,10,20,27,-7,15
Spain,La Liga,2005,RCD Mallorca,2,20,Direct Relegation,0,0,2,0,3,-3,0
Spain,La Liga,2005,Deportivo Alavés,20,20,Direct Relegation,3,6,11,16,31,-15,15
Spain,La Liga,2005,Málaga CF,21,20,Direct Relegation,4,5,12,24,33,-9,17
Spain,La Liga,2005,RCD Mallorca,22,20,Direct Relegation,4,6,12,21,39,-18,18
Spain,La Liga,2005,RCD Mallorca,23,20,Direct Relegation,4,7,12,22,40,-18,19
Spain,La Liga,2005,Málaga CF,24,20,Direct Relegation,5,5,14,28,39,-11,20
Spain,La Liga,2005,Málaga CF,25,20,Direct Relegation,5,5,15,28,44,-16,20
Spain,La Liga,2005,Málaga CF,26,20,Direct Relegation,5,6,15,28,44,-16,21
Spain,La Liga,2005,Málaga CF,27,20,Direct Relegation,5,7,15,29,45,-16,22
Spain,La Liga,2005,Málaga CF,28,20,Direct Relegation,5,7,16,29,46,-17,22
Spain,La Liga,2005,Málaga CF,29,20,Direct Relegation,5,7,17,30,48,-18,22
Spain,La Liga,2005,Deportivo Alavés,3,20,Direct Relegation,0,1,2,4,6,-2,1
Spain,La Liga,2005,Málaga CF,30,20,Direct Relegation,5,8,17,30,48,-18,23
Spain,La Liga,2005,Málaga CF,31,20,Direct Relegation,5,8,18,30,51,-21,23
Spain,La Liga,2005,Málaga CF,32,20,Direct Relegation,5,8,19,31,53,-22,23
Spain,La Liga,2005,Málaga CF,33,20,Direct Relegation,5,9,19,32,54,-22,24
Spain,La Liga,2005,Málaga CF,34,20,Direct Relegation,5,9,20,33,56,-23,24
Spain,La Liga,2005,Málaga CF,35,20,Direct Relegation,5,9,21,35,59,-24,24
Spain,La Liga,2005,Málaga CF,36,20,Direct Relegation,5,9,22,36,61,-25,24
Spain,La Liga,2005,Málaga CF,37,20,Direct Relegation,5,9,23,36,63,-27,24
Spain,La Liga,2005,Málaga CF,38,20,Direct Relegation,5,9,24,36,68,-32,24
Spain,La Liga,2005,Deportivo Alavés,4,19,Direct Relegation,0,2,2,4,6,-2,2
Spain,La Liga,2005,Deportivo Alavés,5,20,Direct Relegation,0,2,3,4,9,-5,2
Spain,La Liga,2005,RCD Mallorca,6,20,Direct Relegation,1,1,4,7,14,-7,4
Spain,La Liga,2005,RCD Mallorca,7,20,Direct Relegation,1,2,4,7,14,-7,5
Spain,La Liga,2005,RCD Mallorca,8,20,Direct Relegation,1,2,5,7,17,-10,5
Spain,La Liga,2005,RCD Mallorca,9,20,Direct Relegation,1,3,5,8,18,-10,6
Spain,La Liga,2006,Levante UD,1,20,Direct Relegation,0,0,1,0,4,-4,0
Spain,La Liga,2006,Real Sociedad,10,20,Direct Relegation,0,3,7,6,18,-12,3
Spain,La Liga,2006,Real Sociedad,11,20,Direct Relegation,0,4,7,6,18,-12,4
Spain,La Liga,2006,Gimnàstic de Tarragona,12,20,Direct Relegation,1,2,9,11,26,-15,5
Spain,La Liga,2006,Gimnàstic de Tarragona,13,20,Direct Relegation,1,2,10,11,28,-17,5
Spain,La Liga,2006,Real Sociedad,14,20,Direct Relegation,0,6,8,7,20,-13,6
Spain,La Liga,2006,Gimnàstic de Tarragona,15,20,Direct Relegation,2,2,11,15,32,-17,8
Spain,La Liga,2006,Gimnàstic de Tarragona,16,20,Direct Relegation,2,2,12,15,33,-18,8
Spain,La Liga,2006,Gimnàstic de Tarragona,17,20,Direct Relegation,2,3,12,15,33,-18,9
Spain,La Liga,2006,Gimnàstic de Tarragona,18,20,Direct Relegation,2,3,13,16,36,-20,9
Spain,La Liga,2006,Gimnàstic de Tarragona,19,20,Direct Relegation,2,3,14,16,39,-23,9
Spain,La Liga,2006,Levante UD,2,20,Direct Relegation,0,0,2,1,8,-7,0
Spain,La Liga,2006,Gimnàstic de Tarragona,20,20,Direct Relegation,3,3,14,20,39,-19,12
Spain,La Liga,2006,Gimnàstic de Tarragona,21,20,Direct Relegation,3,4,14,21,40,-19,13
Spain,La Liga,2006,Gimnàstic de Tarragona,22,20,Direct Relegation,3,4,15,23,43,-20,13
Spain,La Liga,2006,Gimnàstic de Tarragona,23,20,Direct Relegation,3,4,16,24,47,-23,13
Spain,La Liga,2006,Gimnàstic de Tarragona,24,20,Direct Relegation,3,5,16,25,48,-23,14
Spain,La Liga,2006,Real Sociedad,25,20,Direct Relegation,2,8,15,15,34,-19,14
Spain,La Liga,2006,Real Sociedad,26,20,Direct Relegation,3,8,15,18,35,-17,17
Spain,La Liga,2006,Real Sociedad,27,20,Direct Relegation,3,9,15,19,36,-17,18
Spain,La Liga,2006,Gimnàstic de Tarragona,28,20,Direct Relegation,5,6,17,29,51,-22,21
Spain,La Liga,2006,Gimnàstic de Tarragona,29,20,Direct Relegation,5,6,18,29,52,-23,21
Spain,La Liga,2006,Racing Santander,3,20,Direct Relegation,0,0,3,0,5,-5,0
Spain,La Liga,2006,Gimnàstic de Tarragona,30,20,Direct Relegation,6,6,18,30,52,-22,24
Spain,La Liga,2006,Gimnàstic de Tarragona,31,20,Direct Relegation,6,6,19,30,53,-23,24
Spain,La Liga,2006,Gimnàstic de Tarragona,32,20,Direct Relegation,6,6,20,30,56,-26,24
Spain,La Liga,2006,Gimnàstic de Tarragona,33,20,Direct Relegation,6,6,21,30,58,-28,24
Spain,La Liga,2006,Gimnàstic de Tarragona,34,20,Direct Relegation,6,6,22,31,61,-30,24
Spain,La Liga,2006,Gimnàstic de Tarragona,35,20,Direct Relegation,6,7,22,32,62,-30,25
Spain,La Liga,2006,Gimnàstic de Tarragona,36,20,Direct Relegation,6,7,23,32,64,-32,25
Spain,La Liga,2006,Gimnàstic de Tarragona,37,20,Direct Relegation,7,7,23,33,64,-31,28
Spain,La Liga,2006,Gimnàstic de Tarragona,38,20,Direct Relegation,7,7,24,34,69,-35,28
Spain,La Liga,2006,Racing Santander,4,20,Direct Relegation,0,1,3,2,7,-5,1
Spain,La Liga,2006,Real Sociedad,5,20,Direct Relegation,0,1,4,4,11,-7,1
Spain,La Liga,2006,Real Sociedad,6,20,Direct Relegation,0,1,5,5,14,-9,1
Spain,La Liga,2006,Real Sociedad,7,20,Direct Relegation,0,2,5,5,14,-9,2
Spain,La Liga,2006,Real Sociedad,8,20,Direct Relegation,0,2,6,5,15,-10,2
Spain,La Liga,2006,Real Sociedad,9,20,Direct Relegation,0,2,7,5,17,-12,2
Spain,La Liga,2007,Levante UD,1,18,Direct Relegation,0,0,1,0,3,-3,0
Spain,La Liga,2007,Levante UD,10,20,Direct Relegation,0,1,9,3,23,-20,1
Spain,La Liga,2007,Levante UD,11,20,Direct Relegation,1,1,9,6,23,-17,4
Spain,La Liga,2007,Levante UD,12,20,Direct Relegation,1,1,10,6,24,-18,4
Spain,La Liga,2007,Levante UD,13,20,Direct Relegation,2,1,10,10,27,-17,7
Spain,La Liga,2007,Levante UD,14,20,Direct Relegation,2,1,11,11,29,-18,7
Spain,La Liga,2007,Levante UD,15,20,Direct Relegation,2,1,12,11,31,-20,7
Spain,La Liga,2007,Levante UD,16,20,Direct Relegation,2,1,13,11,32,-21,7
Spain,La Liga,2007,Levante UD,17,20,Direct Relegation,2,1,14,11,33,-22,7
Spain,La Liga,2007,Levante UD,18,20,Direct Relegation,2,2,14,11,33,-22,8
Spain,La Liga,2007,Levante UD,19,20,Direct Relegation,2,2,15,11,35,-24,8
Spain,La Liga,2007,Levante UD,2,20,Direct Relegation,0,1,1,0,3,-3,1
Spain,La Liga,2007,Levante UD,20,20,Direct Relegation,2,3,15,13,37,-24,9
Spain,La Liga,2007,Levante UD,21,20,Direct Relegation,3,3,15,16,39,-23,12
Spain,La Liga,2007,Levante UD,22,20,Direct Relegation,3,4,15,17,40,-23,13
Spain,La Liga,2007,Levante UD,23,20,Direct Relegation,3,4,16,17,41,-24,13
Spain,La Liga,2007,Levante UD,24,20,Direct Relegation,4,4,16,19,42,-23,16
Spain,La Liga,2007,Levante UD,25,20,Direct Relegation,4,4,17,20,47,-27,16
Spain,La Liga,2007,Levante UD,26,20,Direct Relegation,5,4,17,22,48,-26,19
Spain,La Liga,2007,Levante UD,27,20,Direct Relegation,5,4,18,23,50,-27,19
Spain,La Liga,2007,Levante UD,28,20,Direct Relegation,5,4,19,23,53,-30,19
Spain,La Liga,2007,Levante UD,29,20,Direct Relegation,5,4,20,24,55,-31,19
Spain,La Liga,2007,Levante UD,3,20,Direct Relegation,0,1,2,0,4,-4,1
Spain,La Liga,2007,Levante UD,30,20,Direct Relegation,5,4,21,25,57,-32,19
Spain,La Liga,2007,Levante UD,31,20,Direct Relegation,5,4,22,25,60,-35,19
Spain,La Liga,2007,Levante UD,32,20,Direct Relegation,6,4,22,26,60,-34,22
Spain,La Liga,2007,Levante UD,33,20,Direct Relegation,7,4,22,29,61,-32,25
Spain,La Liga,2007,Levante UD,34,20,Direct Relegation,7,4,23,29,63,-34,25
Spain,La Liga,2007,Levante UD,35,20,Direct Relegation,7,5,23,30,64,-34,26
Spain,La Liga,2007,Levante UD,36,20,Direct Relegation,7,5,24,30,65,-35,26
Spain,La Liga,2007,Levante UD,37,20,Direct Relegation,7,5,25,31,70,-39,26
Spain,La Liga,2007,Levante UD,38,20,Direct Relegation,7,5,26,33,75,-42,26
Spain,La Liga,2007,Levante UD,4,20,Direct Relegation,0,1,3,1,6,-5,1
Spain,La Liga,2007,Levante UD,5,20,Direct Relegation,0,1,4,2,10,-8,1
Spain,La Liga,2007,Levante UD,6,20,Direct Relegation,0,1,5,3,14,-11,1
Spain,La Liga,2007,Levante UD,7,20,Direct Relegation,0,1,6,3,17,-14,1
Spain,La Liga,2007,Levante UD,8,20,Direct Relegation,0,1,7,3,19,-16,1
Spain,La Liga,2007,Levante UD,9,20,Direct Relegation,0,1,8,3,20,-17,1
Spain,La Liga,2008,Málaga CF,1,20,Direct Relegation,0,0,1,0,4,-4,0
Spain,La Liga,2008,CA Osasuna,10,20,Direct Relegation,0,5,5,3,9,-6,5
Spain,La Liga,2008,CA Osasuna,11,20,Direct Relegation,0,5,6,3,11,-8,5
Spain,La Liga,2008,Recreativo Huelva,12,20,Direct Relegation,1,4,7,5,18,-13,7
Spain,La Liga,2008,Recreativo Huelva,13,20,Direct Relegation,1,4,8,6,20,-14,7
Spain,La Liga,2008,CA Osasuna,14,20,Direct Relegation,1,6,7,11,19,-8,9
Spain,La Liga,2008,CA Osasuna,15,20,Direct Relegation,1,6,8,11,20,-9,9
Spain,La Liga,2008,CA Osasuna,16,20,Direct Relegation,2,6,8,16,22,-6,12
Spain,La Liga,2008,CA Osasuna,17,20,Direct Relegation,2,7,8,17,23,-6,13
Spain,La Liga,2008,CA Osasuna,18,20,Direct Relegation,2,7,9,19,26,-7,13
Spain,La Liga,2008,CA Osasuna,19,20,Direct Relegation,2,7,10,20,29,-9,13
Spain,La Liga,2008,Sporting Gijón,2,20,Direct Relegation,0,0,2,4,6,-2,0
Spain,La Liga,2008,CA Osasuna,20,20,Direct Relegation,2,8,10,21,30,-9,14
Spain,La Liga,2008,RCD Espanyol Barcelona,21,20,Direct Relegation,3,8,10,19,34,-15,17
Spain,La Liga,2008,RCD Espanyol Barcelona,22,20,Direct Relegation,3,9,10,20,35,-15,18
Spain,La Liga,2008,RCD Espanyol Barcelona,23,20,Direct Relegation,3,9,11,20,37,-17,18
Spain,La Liga,2008,CD Numancia,24,20,Direct Relegation,6,2,16,26,48,-22,20
Spain,La Liga,2008,CD Numancia,25,20,Direct Relegation,6,2,17,26,49,-23,20
Spain,La Liga,2008,RCD Espanyol Barcelona,26,20,Direct Relegation,4,9,13,22,41,-19,21
Spain,La Liga,2008,RCD Espanyol Barcelona,27,20,Direct Relegation,4,10,13,25,44,-19,22
Spain,La Liga,2008,RCD Espanyol Barcelona,28,20,Direct Relegation,4,10,14,25,45,-20,22
Spain,La Liga,2008,RCD Espanyol Barcelona,29,20,Direct Relegation,5,10,14,28,46,-18,25
Spain,La Liga,2008,Sporting Gijón,3,20,Direct Relegation,0,0,3,5,12,-7,0
Spain,La Liga,2008,RCD Espanyol Barcelona,30,20,Direct Relegation,5,11,14,28,46,-18,26
Spain,La Liga,2008,CD Numancia,31,20,Direct Relegation,8,4,19,33,62,-29,28
Spain,La Liga,2008,CD Numancia,32,20,Direct Relegation,8,4,20,34,64,-30,28
Spain,La Liga,2008,CD Numancia,33,20,Direct Relegation,8,4,21,35,66,-31,28
Spain,La Liga,2008,CD Numancia,34,20,Direct Relegation,9,4,21,37,66,-29,31
Spain,La Liga,2008,CD Numancia,35,20,Direct Relegation,9,5,21,37,66,-29,32
Spain,La Liga,2008,Recreativo Huelva,36,20,Direct Relegation,8,9,19,33,54,-21,33
Spain,La Liga,2008,Recreativo Huelva,37,20,Direct Relegation,8,9,20,33,55,-22,33
Spain,La Liga,2008,Recreativo Huelva,38,20,Direct Relegation,8,9,21,34,57,-23,33
Spain,La Liga,2008,Sporting Gijón,4,20,Direct Relegation,0,0,4,6,19,-13,0
Spain,La Liga,2008,Sporting Gijón,5,20,Direct Relegation,0,0,5,6,20,-14,0
Spain,La Liga,2008,Real Betis Balompié,6,20,Direct Relegation,0,2,4,4,8,-4,2
Spain,La Liga,2008,CD Numancia,7,20,Direct Relegation,1,1,5,5,13,-8,4
Spain,La Liga,2008,CA Osasuna,8,20,Direct Relegation,0,4,4,3,8,-5,4
Spain,La Liga,2008,CA Osasuna,9,20,Direct Relegation,0,4,5,3,9,-6,4
Spain,La Liga,2009,Atlético de Madrid,1,19,Direct Relegation,0,0,1,0,3,-3,0
Spain,La Liga,2009,Málaga CF,10,20,Direct Relegation,1,2,7,10,15,-5,5
Spain,La Liga,2009,Málaga CF,11,20,Direct Relegation,1,3,7,11,16,-5,6
Spain,La Liga,2009,Xerez CD,12,20,Direct Relegation,1,4,7,4,21,-17,7
Spain,La Liga,2009,Xerez CD,13,20,Direct Relegation,1,4,8,4,23,-19,7
Spain,La Liga,2009,Xerez CD,14,20,Direct Relegation,1,4,9,6,26,-20,7
Spain,La Liga,2009,Xerez CD,15,20,Direct Relegation,1,4,10,6,28,-22,7
Spain,La Liga,2009,Xerez CD,16,20,Direct Relegation,1,4,11,6,29,-23,7
Spain,La Liga,2009,Xerez CD,17,20,Direct Relegation,1,4,12,7,32,-25,7
Spain,La Liga,2009,Xerez CD,18,20,Direct Relegation,1,5,12,7,32,-25,8
Spain,La Liga,2009,Xerez CD,19,20,Direct Relegation,1,5,13,8,34,-26,8
Spain,La Liga,2009,RCD Espanyol Barcelona,2,20,Direct Relegation,0,0,2,0,4,-4,0
Spain,La Liga,2009,Xerez CD,20,20,Direct Relegation,2,5,13,10,35,-25,11
Spain,La Liga,2009,Xerez CD,21,20,Direct Relegation,2,5,14,12,38,-26,11
Spain,La Liga,2009,Xerez CD,22,20,Direct Relegation,2,5,15,12,41,-29,11
Spain,La Liga,2009,Xerez CD,23,20,Direct Relegation,2,5,16,13,43,-30,11
Spain,La Liga,2009,Xerez CD,24,20,Direct Relegation,2,6,16,14,44,-30,12
Spain,La Liga,2009,Xerez CD,25,20,Direct Relegation,3,6,16,18,46,-28,15
Spain,La Liga,2009,Xerez CD,26,20,Direct Relegation,3,6,17,18,48,-30,15
Spain,La Liga,2009,Xerez CD,27,20,Direct Relegation,4,6,17,20,49,-29,18
Spain,La Liga,2009,Xerez CD,28,20,Direct Relegation,4,7,17,21,50,-29,19
Spain,La Liga,2009,Xerez CD,29,20,Direct Relegation,5,7,17,24,50,-26,22
Spain,La Liga,2009,Xerez CD,3,20,Direct Relegation,0,0,3,0,8,-8,0
Spain,La Liga,2009,Xerez CD,30,20,Direct Relegation,5,8,17,26,52,-26,23
Spain,La Liga,2009,Xerez CD,31,20,Direct Relegation,5,8,18,26,53,-27,23
Spain,La Liga,2009,Xerez CD,32,20,Direct Relegation,6,8,18,28,54,-26,26
Spain,La Liga,2009,Xerez CD,33,20,Direct Relegation,6,9,18,30,56,-26,27
Spain,La Liga,2009,Xerez CD,34,20,Direct Relegation,6,9,19,31,59,-28,27
Spain,La Liga,2009,Xerez CD,35,20,Direct Relegation,7,9,19,33,60,-27,30
Spain,La Liga,2009,Xerez CD,36,20,Direct Relegation,7,9,20,34,63,-29,30
Spain,La Liga,2009,Xerez CD,37,20,Direct Relegation,8,9,20,37,65,-28,33
Spain,La Liga,2009,Xerez CD,38,20,Direct Relegation,8,10,20,38,66,-28,34
Spain,La Liga,2009,Xerez CD,4,20,Direct Relegation,0,0,4,0,11,-11,0
Spain,La Liga,2009,Xerez CD,5,20,Direct Relegation,0,1,4,0,11,-11,1
Spain,La Liga,2009,Xerez CD,6,20,Direct Relegation,0,2,4,1,12,-11,2
Spain,La Liga,2009,Villarreal CF,7,20,Direct Relegation,0,3,4,5,10,-5,3
Spain,La Liga,2009,Málaga CF,8,20,Direct Relegation,1,1,6,8,12,-4,4
Spain,La Liga,2009,Málaga CF,9,20,Direct Relegation,1,1,7,8,13,-5,4
Spain,La Liga,2010,Sporting Gijón,1,20,Direct Relegation,0,0,1,0,4,-4,0
Spain,La Liga,2010,Real Zaragoza,10,20,Direct Relegation,1,4,5,10,17,-7,7
Spain,La Liga,2010,Real Zaragoza,11,20,Direct Relegation,1,4,6,11,19,-8,7
Spain,La Liga,2010,Real Zaragoza,12,20,Direct Relegation,1,5,6,12,20,-8,8
Spain,La Liga,2010,Real Zaragoza,13,20,Direct Relegation,1,5,7,12,23,-11,8
Spain,La Liga,2010,Real Zaragoza,14,20,Direct Relegation,1,6,7,13,24,-11,9
Spain,La Liga,2010,Real Zaragoza,15,20,Direct Relegation,1,6,8,14,27,-13,9
Spain,La Liga,2010,Real Zaragoza,16,20,Direct Relegation,1,7,8,14,27,-13,10
Spain,La Liga,2010,Sporting Gijón,17,20,Direct Relegation,2,6,9,14,26,-12,12
Spain,La Liga,2010,Real Zaragoza,18,20,Direct Relegation,2,7,9,16,32,-16,13
Spain,La Liga,2010,UD Almería,19,20,Direct Relegation,2,8,9,17,32,-15,14
Spain,La Liga,2010,Levante UD,2,20,Direct Relegation,0,0,2,2,8,-6,0
Spain,La Liga,2010,Levante UD,20,20,Direct Relegation,4,3,13,20,34,-14,15
Spain,La Liga,2010,Málaga CF,21,20,Direct Relegation,5,2,14,28,47,-19,17
Spain,La Liga,2010,Málaga CF,22,20,Direct Relegation,5,3,14,28,47,-19,18
Spain,La Liga,2010,Málaga CF,23,20,Direct Relegation,5,4,14,30,49,-19,19
Spain,La Liga,2010,Málaga CF,24,20,Direct Relegation,5,5,14,31,50,-19,20
Spain,La Liga,2010,UD Almería,25,20,Direct Relegation,4,9,12,25,43,-18,21
Spain,La Liga,2010,UD Almería,26,20,Direct Relegation,4,10,12,26,44,-18,22
Spain,La Liga,2010,Málaga CF,27,20,Direct Relegation,6,5,16,34,59,-25,23
Spain,La Liga,2010,Málaga CF,28,20,Direct Relegation,7,5,16,36,59,-23,26
Spain,La Liga,2010,Hércules CF,29,20,Direct Relegation,7,5,17,25,47,-22,26
Spain,La Liga,2010,Levante UD,3,20,Direct Relegation,0,0,3,3,10,-7,0
Spain,La Liga,2010,UD Almería,30,20,Direct Relegation,5,11,14,31,51,-20,26
Spain,La Liga,2010,UD Almería,31,20,Direct Relegation,5,11,15,32,54,-22,26
Spain,La Liga,2010,UD Almería,32,20,Direct Relegation,5,11,16,32,57,-25,26
Spain,La Liga,2010,UD Almería,33,20,Direct Relegation,5,11,17,32,58,-26,26
Spain,La Liga,2010,UD Almería,34,20,Direct Relegation,5,11,18,32,59,-27,26
Spain,La Liga,2010,UD Almería,35,20,Direct Relegation,5,11,19,32,61,-29,26
Spain,La Liga,2010,UD Almería,36,20,Direct Relegation,5,12,19,32,61,-29,27
Spain,La Liga,2010,UD Almería,37,20,Direct Relegation,6,12,19,35,62,-27,30
Spain,La Liga,2010,UD Almería,38,20,Direct Relegation,6,12,20,36,70,-34,30
Spain,La Liga,2010,Real Zaragoza,4,20,Direct Relegation,0,2,2,3,7,-4,2
Spain,La Liga,2010,Real Zaragoza,5,20,Direct Relegation,0,2,3,3,8,-5,2
Spain,La Liga,2010,Deportivo de La Coruña,6,20,Direct Relegation,0,3,3,3,11,-8,3
Spain,La Liga,2010,Real Zaragoza,7,20,Direct Relegation,0,3,4,6,12,-6,3
Spain,La Liga,2010,Real Zaragoza,8,20,Direct Relegation,0,3,5,6,14,-8,3
Spain,La Liga,2010,Real Zaragoza,9,20,Direct Relegation,0,4,5,7,15,-8,4
Spain,La Liga,2011,Real Sociedad,1,20,Direct Relegation,0,0,1,0,4,-4,0
Spain,La Liga,2011,Granada CF,10,20,Direct Relegation,1,2,7,2,14,-12,5
Spain,La Liga,2011,Granada CF,11,20,Direct Relegation,2,2,7,4,15,-11,8
Spain,La Liga,2011,Real Sociedad,12,20,Direct Relegation,2,2,8,9,22,-13,8
Spain,La Liga,2011,Real Sociedad,13,20,Direct Relegation,2,3,8,9,22,-13,9
Spain,La Liga,2011,Racing Santander,14,20,Direct Relegation,1,6,7,10,22,-12,9
Spain,La Liga,2011,Real Zaragoza,15,20,Direct Relegation,2,5,8,12,28,-16,11
Spain,La Liga,2011,Real Zaragoza,16,20,Direct Relegation,2,5,9,12,29,-17,11
Spain,La Liga,2011,Real Zaragoza,17,20,Direct Relegation,2,5,10,13,31,-18,11
Spain,La Liga,2011,Real Zaragoza,18,20,Direct Relegation,2,5,11,13,32,-19,11
Spain,La Liga,2011,Real Zaragoza,19,20,Direct Relegation,2,6,11,14,33,-19,12
Spain,La Liga,2011,Granada CF,2,20,Direct Relegation,0,0,2,0,4,-4,0
Spain,La Liga,2011,Real Zaragoza,20,20,Direct Relegation,3,6,11,15,33,-18,15
Spain,La Liga,2011,Real Zaragoza,21,20,Direct Relegation,3,6,12,16,36,-20,15
Spain,La Liga,2011,Real Zaragoza,22,20,Direct Relegation,3,6,13,17,38,-21,15
Spain,La Liga,2011,Real Zaragoza,23,20,Direct Relegation,4,6,13,19,38,-19,18
Spain,La Liga,2011,Real Zaragoza,24,20,Direct Relegation,4,6,14,19,40,-21,18
Spain,La Liga,2011,Real Zaragoza,25,20,Direct Relegation,4,6,15,20,45,-25,18
Spain,La Liga,2011,Sporting Gijón,26,20,Direct Relegation,5,6,15,25,51,-26,21
Spain,La Liga,2011,Real Zaragoza,27,20,Direct Relegation,5,6,16,22,49,-27,21
Spain,La Liga,2011,Real Zaragoza,28,20,Direct Relegation,5,7,16,23,50,-27,22
Spain,La Liga,2011,Sporting Gijón,29,20,Direct Relegation,6,6,17,29,56,-27,24
Spain,La Liga,2011,Granada CF,3,20,Direct Relegation,0,0,3,0,8,-8,0
Spain,La Liga,2011,Sporting Gijón,30,20,Direct Relegation,6,7,17,30,57,-27,25
Spain,La Liga,2011,Sporting Gijón,31,20,Direct Relegation,6,7,18,31,59,-28,25
Spain,La Liga,2011,Sporting Gijón,32,20,Direct Relegation,6,7,19,31,61,-30,25
Spain,La Liga,2011,Racing Santander,33,20,Direct Relegation,4,14,15,24,52,-28,26
Spain,La Liga,2011,Racing Santander,34,20,Direct Relegation,4,15,15,25,53,-28,27
Spain,La Liga,2011,Racing Santander,35,20,Direct Relegation,4,15,16,25,54,-29,27
